date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-02-15,13,1,0.0,10.9,3,3,45,01:37 AM,12:28 PM,08:17 AM,07:08 PM,2,3,8,3,37,24,78,0.0,1018,13,10,226,22
2020-02-16,13,2,0.0,10.1,3,3,38,02:43 AM,01:08 PM,08:16 AM,07:09 PM,4,4,7,4,20,49,84,0.0,1016,13,10,134,11
2020-02-17,17,8,0.0,10.1,3,3,30,03:49 AM,01:52 PM,08:15 AM,07:10 PM,6,9,11,9,26,47,75,0.3,1010,17,8,124,16
2020-02-18,8,2,0.0,10.1,3,3,22,04:49 AM,02:40 PM,08:14 AM,07:11 PM,-2,1,5,1,30,36,61,0.0,1025,8,10,20,22
2020-02-19,8,-1,0.0,8.6,1,1,15,05:46 AM,03:33 PM,08:12 AM,07:12 PM,-3,-0,3,-0,23,57,63,0.3,1031,8,9,96,16
2020-02-20,3,-4,0.0,10.1,1,1,7,06:35 AM,04:29 PM,08:11 AM,07:13 PM,-5,-6,-0,-6,28,54,71,0.3,1040,3,8,20,22
2020-02-21,7,-5,0.0,11.0,2,2,0,07:18 AM,05:28 PM,08:10 AM,07:14 PM,-9,-3,0,-3,19,1,54,0.0,1037,7,10,199,12
2020-02-22,13,0,0.0,11.1,3,3,0,07:56 AM,06:26 PM,08:09 AM,07:15 PM,-1,2,6,2,35,12,63,0.0,1023,13,10,195,22
2020-02-23,10,8,0.0,5.5,2,2,0,08:29 AM,07:25 PM,08:07 AM,07:16 PM,7,6,9,6,27,91,89,13.8,1013,10,6,151,18
2020-02-24,9,5,0.0,8.6,2,2,0,08:58 AM,08:21 PM,08:06 AM,07:17 PM,7,5,8,5,28,84,90,13.3,1005,9,8,121,20
2020-02-25,6,0,0.0,7.1,1,1,8,09:26 AM,09:18 PM,08:05 AM,07:18 PM,1,-1,3,-1,30,81,87,1.8,1015,6,8,188,22
2020-02-26,4,-2,0.0,11.2,2,2,15,09:52 AM,10:13 PM,08:04 AM,07:19 PM,-6,-6,-0,-6,33,44,67,0.2,1029,4,8,340,25
2020-02-27,11,-2,0.0,7.1,1,1,23,10:17 AM,11:10 PM,08:02 AM,07:20 PM,-4,-1,3,-1,27,48,59,0.0,1024,11,10,247,18
2020-02-28,15,-0,0.0,11.2,3,3,30,10:44 AM,No moonset,08:01 AM,07:21 PM,0,4,6,4,26,3,67,0.0,1024,15,10,289,16
2020-02-29,18,4,0.0,8.6,3,3,38,11:13 AM,12:06 AM,08:00 AM,07:22 PM,2,9,10,9,31,30,55,0.0,1019,18,10,169,19
2020-03-01,20,11,0.0,11.6,5,5,44,11:45 AM,01:04 AM,07:58 AM,07:23 PM,7,13,14,13,35,35,64,0.0,1006,20,10,199,21
2020-03-02,13,5,0.0,11.6,2,2,51,12:21 PM,02:03 AM,07:57 AM,07:24 PM,2,6,9,6,25,26,63,0.0,1010,13,10,32,18
2020-03-03,17,5,0.0,11.6,4,4,58,01:04 PM,03:03 AM,07:56 AM,07:25 PM,1,9,10,9,13,7,55,0.0,1011,17,10,315,8
2020-03-04,16,7,0.0,5.9,3,3,65,01:55 PM,04:03 AM,07:54 AM,07:26 PM,-2,9,11,9,24,65,44,0.0,1017,16,10,37,14
2020-03-05,15,4,0.0,11.6,4,4,73,02:54 PM,05:01 AM,07:53 AM,07:27 PM,-2,7,9,7,28,2,45,0.0,1024,15,10,117,18
2020-03-06,14,2,0.0,11.6,3,3,80,04:01 PM,05:55 AM,07:52 AM,07:28 PM,-3,6,8,6,20,1,46,0.0,1033,14,10,120,11
2020-03-07,17,5,0.0,7.3,3,3,87,05:13 PM,06:43 AM,07:50 AM,07:29 PM,0,7,10,7,41,55,50,0.0,1026,17,10,185,25
2020-03-08,16,8,0.0,8.8,3,3,95,06:26 PM,07:26 AM,07:49 AM,07:30 PM,7,9,12,9,51,43,73,6.9,1018,16,10,188,36
2020-03-09,20,7,0.0,7.3,4,4,100,07:41 PM,08:05 AM,07:47 AM,07:31 PM,11,12,14,12,42,75,81,16.1,1014,20,8,254,30
2020-03-10,15,3,0.0,11.6,3,3,100,08:55 PM,08:40 AM,07:46 AM,07:32 PM,4,7,9,7,19,10,70,0.0,1023,15,10,139,12
2020-03-11,20,11,0.0,10.2,4,4,84,10:08 PM,09:15 AM,07:44 AM,07:33 PM,9,14,15,14,21,46,72,2.8,1014,20,10,57,12
2020-03-12,22,14,0.0,11.6,5,5,76,11:21 PM,09:49 AM,07:43 AM,07:34 PM,10,17,18,17,35,26,67,0.1,1008,22,10,325,23
2020-03-13,9,6,0.0,7.4,2,2,69,No moonrise,10:25 AM,07:41 AM,07:34 PM,-1,4,8,4,36,62,55,0.4,1023,9,8,79,26
2020-03-14,11,5,0.0,6.0,2,2,62,12:31 AM,11:05 AM,07:40 AM,07:35 PM,5,3,7,3,29,97,87,3.0,1024,11,10,59,21
2020-03-15,8,2,0.0,6.0,1,1,55,01:40 AM,11:48 AM,07:39 AM,07:36 PM,2,1,5,1,21,84,80,0.0,1031,8,10,62,16
2020-03-16,14,5,0.0,6.0,2,2,47,02:44 AM,12:36 PM,07:37 AM,07:37 PM,7,7,9,7,15,95,86,0.3,1023,14,9,158,11
2020-03-17,15,7,0.0,7.4,3,3,40,03:43 AM,01:29 PM,07:36 AM,07:38 PM,7,8,10,8,25,83,82,3.8,1022,15,10,103,19
2020-03-18,24,12,0.0,7.4,4,4,33,04:34 AM,02:24 PM,07:34 AM,07:39 PM,14,16,17,16,25,67,85,3.0,1012,24,10,200,16
2020-03-19,24,17,0.0,10.2,5,5,25,05:19 AM,03:22 PM,07:33 AM,07:40 PM,12,19,20,19,49,48,68,7.7,1006,24,10,214,31
2020-03-20,8,2,0.0,10.2,2,2,18,05:58 AM,04:20 PM,07:31 AM,07:41 PM,-1,2,7,2,37,35,58,0.0,1028,8,10,130,27
2020-03-21,10,-1,0.0,11.6,2,2,11,06:31 AM,05:19 PM,07:30 AM,07:42 PM,-4,1,4,1,18,29,57,0.1,1031,10,10,133,12
2020-03-22,15,5,0.0,6.1,3,3,4,07:02 AM,06:15 PM,07:28 AM,07:43 PM,8,7,10,7,23,90,92,11.9,1019,15,8,172,16
2020-03-23,18,7,0.0,10.2,4,4,0,07:29 AM,07:12 PM,07:27 AM,07:43 PM,9,11,12,11,20,43,83,0.0,1017,18,10,121,14
2020-03-24,18,12,0.0,7.5,4,4,0,07:55 AM,08:08 PM,07:25 AM,07:44 PM,11,14,15,14,20,67,84,10.9,1011,18,9,128,13
2020-03-25,24,9,0.0,11.6,5,5,3,08:21 AM,09:04 PM,07:24 AM,07:45 PM,11,15,17,15,31,15,77,0.0,1009,24,10,200,19
2020-03-26,25,14,0.0,11.6,5,5,11,08:47 AM,10:00 PM,07:22 AM,07:46 PM,10,19,20,19,27,13,58,0.2,1003,25,10,264,15
2020-03-27,26,17,0.0,11.6,6,6,18,09:15 AM,10:58 PM,07:21 AM,07:47 PM,16,21,21,21,26,38,74,1.2,1001,26,10,228,15
2020-03-28,18,13,0.0,11.6,5,5,25,09:45 AM,11:56 PM,07:19 AM,07:48 PM,9,16,17,16,47,22,65,0.3,1003,18,10,247,32
2020-03-29,19,6,0.0,11.6,4,4,32,10:19 AM,No moonset,07:18 AM,07:49 PM,3,10,12,10,24,14,57,0.0,1018,19,10,264,15
2020-03-30,19,9,0.0,8.9,3,3,40,10:59 AM,12:55 AM,07:16 AM,07:50 PM,6,13,14,13,25,45,65,2.2,1018,19,9,142,17
2020-03-31,17,9,0.0,10.2,3,3,44,11:46 AM,01:54 AM,07:15 AM,07:51 PM,9,12,12,12,14,54,80,1.5,1017,17,9,272,9
2020-04-01,20,9,0.0,11.6,5,5,56,12:40 PM,02:51 AM,07:13 AM,07:51 PM,9,13,14,13,37,30,73,0.0,1012,20,10,176,24
2020-04-02,18,12,0.0,6.2,4,4,64,01:42 PM,03:45 AM,07:12 AM,07:52 PM,11,14,16,14,46,91,84,3.8,1008,18,10,172,31
2020-04-03,3,1,0.0,6.2,1,1,71,02:49 PM,04:34 AM,07:10 AM,07:53 PM,-2,-3,2,-3,33,86,76,2.6,1021,3,7,245,25
2020-04-04,12,-2,0.0,11.6,3,3,79,04:00 PM,05:18 AM,07:09 AM,07:54 PM,-1,3,6,3,20,10,68,0.0,1022,12,10,56,14
2020-04-05,19,4,0.0,10.3,4,4,87,05:13 PM,05:57 AM,07:07 AM,07:55 PM,8,11,11,11,17,39,81,0.0,1017,19,10,164,12
2020-04-06,22,13,0.0,7.6,4,4,94,06:27 PM,06:33 AM,07:06 AM,07:56 PM,14,16,17,16,40,73,88,0.1,1011,22,10,195,28
2020-04-07,26,16,0.0,11.6,6,6,100,07:41 PM,07:08 AM,07:04 AM,07:57 PM,15,20,21,20,24,28,76,0.0,1008,26,10,229,16
2020-04-08,27,16,0.0,11.6,6,6,100,08:55 PM,07:42 AM,07:03 AM,07:57 PM,13,23,23,22,23,1,64,0.0,1008,27,10,123,15
2020-04-09,17,9,0.0,11.6,4,4,83,10:09 PM,08:18 AM,07:01 AM,07:58 PM,4,11,13,11,25,16,56,0.0,1018,17,10,21,16
2020-04-10,15,1,0.0,11.6,3,3,76,11:22 PM,08:56 AM,07:00 AM,07:59 PM,-0,6,9,6,24,8,54,0.0,1020,15,10,150,15
2020-04-11,22,10,0.0,6.7,4,4,68,No moonrise,09:39 AM,06:59 AM,08:00 PM,12,14,16,14,43,58,79,1.9,1005,22,10,199,28
2020-04-12,22,4,0.0,6.7,4,4,61,12:30 AM,10:27 AM,06:57 AM,08:01 PM,9,13,15,13,49,68,78,5.9,1001,22,9,287,34
2020-04-13,9,-2,0.0,11.6,2,2,53,01:34 AM,11:20 AM,06:56 AM,08:02 PM,-8,-1,3,-1,24,32,45,0.0,1024,9,10,236,18
2020-04-14,9,1,0.0,11.6,3,3,46,02:30 AM,12:16 PM,06:54 AM,08:03 PM,-4,3,6,3,17,39,53,0.0,1025,9,10,222,11
2020-04-15,16,-1,0.0,11.6,3,3,38,03:18 AM,01:15 PM,06:53 AM,08:04 PM,1,5,8,5,30,11,63,0.0,1019,16,10,229,18
2020-04-16,19,5,0.0,6.8,3,3,30,03:59 AM,02:13 PM,06:52 AM,08:04 PM,7,10,12,10,41,62,73,1.9,1015,19,10,185,27
2020-04-17,11,4,0.0,10.4,2,2,23,04:35 AM,03:12 PM,06:50 AM,08:05 PM,3,4,8,4,28,53,76,2.2,1020,11,10,120,22
2020-04-18,16,1,0.0,10.4,3,3,15,05:06 AM,04:09 PM,06:49 AM,08:06 PM,3,7,9,7,24,40,70,0.4,1016,16,10,186,16
2020-04-19,18,9,0.0,6.8,3,3,8,05:34 AM,05:06 PM,06:48 AM,08:07 PM,11,13,14,13,19,84,84,4.2,1008,18,10,46,13
2020-04-20,22,10,0.0,10.4,4,4,0,06:00 AM,06:02 PM,06:46 AM,08:08 PM,10,16,17,16,15,37,72,0.8,1010,22,10,272,10
2020-04-21,23,10,0.0,11.6,5,5,0,06:25 AM,06:58 PM,06:45 AM,08:09 PM,9,16,18,16,19,11,63,0.0,1014,23,10,127,12
2020-04-22,17,11,0.0,6.8,4,4,0,06:51 AM,07:55 PM,06:44 AM,08:10 PM,13,13,14,13,41,88,92,92.4,1005,17,7,90,21
